grid_cell,Arable,Aridity,Forest,Grassland,Pastureland,Pop_den,Precipitation,Shrubland,Temp_max,Terrain_roughness,Wetlands
6041,0,59.849212646484375,779.02593994140625,37.48609161376953,0,0.13748949766159058,180.1606903076172,101.39411163330078,251.82972717285156,14.807002067565918,68.941497802734375
6042,0,53.265689849853516,482.0883483886719,168.08876037597656,0,0.008029470220208168,181.32266235351563,267.7775573730469,238.09661865234375,25.199649810791016,16.068605422973633
6043,0,48.045127868652344,533.1513671875,176.03086853027344,0,0.008240293711423874,172.22242736816406,238.09193420410156,229.69676208496094,27.168859481811523,5.504674911499023
6044,0,50.70878219604492,810.97576904296875,25.151203155517578,0,0.008143492043018341,164.16856384277344,143.00404357910156,242.4947509765625,13.256132125854492,15.889604568481445
6045,9.224950917996466e-4,46.76823425292969,776.66259765625,38.56163024902344,0,0.0029865913093090057,168.26780700683594,147.3729248046875,248.95933532714844,18.21597671508789,19.8585205078125
6046,3.7992349825799465e-4,39.19105529785156,702.69921875,73.10040283203125,0,1.784797786967829e-4,158.30413818359375,161.70770263671875,235.04493713378906,26.68817901611328,4.376307010650635
6047,0,35.62532043457031,663.03814697265625,71.33866882324219,0,0.00016225993749685585,151.55160522460938,208.42477416992188,227.9279022216797,25.752225875854492,1.8144009113311768
6048,0.003394635394215584,38.012786865234375,744.060791015625,53.79783248901367,0,5.156619590707123e-5,153.54322814941406,188.66026306152344,238.337890625,27.853866577148438,3.237612247467041
6049,0.0020360182970762253,38.76336669921875,737.97869873046875,90.06171417236328,0,4.045067180413753e-5,156.89768981933594,160.83714294433594,246.78465270996094,38.711181640625,4.092196941375732
6050,0.0016058969777077436,36.01732635498047,415.95684814453125,300.9089050292969,0,4.03006088163238e-5,152.72671508789063,187.11611938476563,239.1041259765625,46.85513687133789,4.995447158813477
6051,1.7480377209722064e-5,44.27117919921875,669.9979248046875,113.497314453125,0,4.0207276470027864e-5,159.9211883544922,194.60342407226563,256.5157165527344,24.09532928466797,7.832221984863281
6052,0,51.227256774902344,705.6365966796875,20.398052215576172,0,3.975943036493845e-5,158.19102478027344,239.5020294189453,283.7157287597656,6.223727226257324,33.72808837890625
6053,0,56.33010482788086,776.89581298828125,6.278543472290039,0,0.22523000836372375,150.29547119140625,179.71612548828125,300.32452392578125,2.4178009033203125,36.422061920166016
6054,0,59.49144744873047,675.25079345703125,9.8285980224609375,0,0.3833285868167877,143.7756805419922,279.794921875,310.4492492675781,1.5555394887924194,34.24427032470703
6055,0,56.90703582763672,408.6252746582031,56.73089599609375,0,2.7415104341343977e-5,141.3548126220703,495.4746398925781,292.112548828125,2.724846124649048,38.183048248291016
6056,0,57.923404693603516,169.67416381835938,108.68976593017578,0,1.0050256378235645e-6,142.5903778076172,628.0892333984375,286.21405029296875,3.019836187362671,92.3972396850586
6057,0,64.75542449951172,291.5904541015625,95.17649841308594,0,0,134.97325134277344,562.86395263671875,301.01373291015625,2.270615339279175,49.22051239013672
6058,0,66.94287109375,323.30029296875,101.02328491210938,0,0,130.26788330078125,493.7919616699219,307.609130859375,0.6914236545562744,80.537872314453125
6059,0,66.15287017822266,426.38421630859375,79.58143615722656,0,0.2054172307252884,126.77571868896484,390.7977294921875,307.4521484375,1.0593640804290771,101.92447662353516
6060,0,65.84138488769531,418.76531982421875,32.2811279296875,0,0.3173762857913971,130.7445068359375,259.2947998046875,306.08526611328125,1.546692132949829,288.4473876953125
6061,0,63.864356994628906,468.9170227050781,10.722850799560547,0,3.2394192218780518,127.24047088623047,320.58551025390625,304.0926208496094,3.00982666015625,197.89002990722656
6062,0,62.13582992553711,381.3803405761719,9.379426002502441,0,0.5963707566261292,127.14845275878906,399.4034729003906,302.448486328125,3.5802252292633057,208.32424926757813
6063,0,60.96940612792969,259.9873352050781,45.19730758666992,0,3.462147790678216e-10,126.14431762695313,503.2255859375,294.38372802734375,4.300108432769775,190.01943969726563
6064,0,60.141536712646484,143.6171417236328,185.18179321289063,0,5.3517036576522514e-5,126.82789611816406,446.4578552246094,282.19805908203125,4.153143882751465,223.17591857910156
6065,0,59.720184326171875,41.680355072021484,287.2627868652344,0,2.658065059222281e-4,130.97933959960938,360.5396728515625,276.09283447265625,4.672006130218506,309.2389221191406
6066,0,59.83235549926758,39.324249267578125,383.0240478515625,0,2.2034341236576438e-4,132.7988739013672,280.10247802734375,276.3129577636719,5.7268805503845215,296.2266845703125
6067,0,59.874874114990234,19.459304809570313,518.09552001953125,0,1.626586599741131e-4,128.5943145751953,242.40081787109375,275.91082763671875,4.69378137588501,218.61878967285156
6068,0,59.3529052734375,4.407477378845215,598.69378662109375,0,6.327623395918636e-6,124.66622924804688,121.75588989257813,276.1523742675781,2.675093412399292,273.9186706542969
6069,0,58.939788818359375,2.2391400125343353e-4,689.180908203125,0,3.834404083136178e-8,123.92891693115234,60.298465728759766,273.84832763671875,2.301666021347046,249.2978973388672
6070,0,58.1936149597168,1.960310764843598e-4,719.99481201171875,0,0,122.9296646118164,43.25898742675781,270.6609802246094,2.28593111038208,235.524658203125
6071,0,58.51994323730469,0.023439327254891396,794.5274658203125,0,0,120.3184585571289,44.650962829589844,269.4595642089844,2.065967559814453,159.6778564453125
6072,0,58.072547912597656,0.10494209825992584,838.23046875,0,0,121.2549057006836,68.5486068725586,270.8811340332031,2.414963483810425,92.02192687988281
6073,0,56.525150299072266,0.04314912483096123,906.80596923828125,0,0,122.9127197265625,37.73702621459961,266.6047058105469,2.4101555347442627,54.56279754638672
6074,0,57.28187561035156,0,832.46356201171875,0,0,123.68666076660156,41.64889144897461,267.5631103515625,2.0573983192443848,124.986328125
6075,0,56.973167419433594,0,633.98876953125,0,0,129.3702850341797,37.891876220703125,262.9173889160156,1.5980420112609863,327.2472839355469
6076,0,56.652549743652344,0,758.80084228515625,0,0,132.78944396972656,38.94582748413086,262.63189697265625,1.8410087823867798,201.14776611328125
6077,0,55.90644836425781,0,766.07135009765625,0,0,132.25662231445313,58.25896453857422,261.87017822265625,1.9702318906784058,166.19143676757813
6078,0,55.46511459350586,0,701.41644287109375,0,0,133.55413818359375,98.20664978027344,260.8014831542969,1.8393912315368652,157.52252197265625
6079,0,55.17081069946289,0,727.355224609375,0,0,132.82852172851563,75.2574691772461,261.727783203125,1.6300297975540161,156.42251586914063
6080,0,54.078189849853516,0,767.48681640625,0,0,134.3050537109375,42.0007438659668,263.2733459472656,1.8514461517333984,175.09886169433594
6081,0,52.73850631713867,0,821.59197998046875,0,0,135.20782470703125,16.840137481689453,264.75714111328125,1.829969048500061,127.82329559326172
6082,0,51.824588775634766,0,818.532958984375,0,0,135.90858459472656,6.24080228805542,266.37841796875,1.590519905090332,132.48626708984375
6083,0,51.95323181152344,0,839.48046875,0,0,133.8560333251953,6.0326151847839355,268.6457214355469,2.1496517658233643,138.6895751953125
6084,0,51.57819366455078,0,773.62176513671875,0,0,133.58944702148438,2.490694761276245,268.4123840332031,2.1625306606292725,153.58734130859375
6085,NA,50.0330696105957,NA,NA,NA,0.005585276987403631,134.36776733398438,NA,264.09613037109375,2.369879961013794,NA
6086,NA,NA,NA,NA,NA,NA,136.99620056152344,NA,261.14990234375,NA,NA
6087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6092,0,48.89255905151367,0,478.834716796875,0,0,144.53501892089844,0.3205261528491974,225.8137969970703,1.0053253173828125,0
6093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6104,0,36.42108917236328,0,131.9049072265625,0,0,167.3497314453125,22.123140335083008,242.2135467529297,10.127070426940918,0.0027938245330005884
6105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6185,0,10.440313339233398,67.81543731689453,103.86547088623047,0,5.0239850679645315e-5,254.7150421142578,63.01282501220703,202.43177795410156,45.92735290527344,15.04900074005127
6186,NA,NA,NA,NA,NA,NA,246.7438201904297,NA,236.09510803222656,NA,NA
6187,NA,NA,NA,NA,NA,NA,232.63783264160156,NA,246.3368682861328,NA,NA
6188,0,41.675968170166016,103.16194915771484,137.9423828125,0,0.005618217866867781,196.1863250732422,60.712486267089844,216.2985382080078,42.214324951171875,41.884159088134766
6189,0,54.78180694580078,403.7882080078125,195.55674743652344,0,0.09492868185043335,196.6620635986328,130.60198974609375,229.8746337890625,28.483381271362305,134.1001739501953
6190,0,57.129146575927734,452.27203369140625,253.8350372314453,0,0.020365091040730476,185.49607849121094,202.08538818359375,241.81512451171875,22.546220779418945,32.008522033691406
6191,0,59.021522521972656,712.26666259765625,66.356231689453125,0,6.237696507014334e-4,184.35385131835938,132.62388610839844,249.69583129882813,15.991717338562012,54.27617263793945
6192,0,51.07499313354492,439.7267761230469,150.44187927246094,0,0.003979767672717571,179.1861114501953,299.2474365234375,237.4293212890625,26.45355796813965,14.023247718811035
6193,3.8418136682594195e-5,47.16439437866211,626.176025390625,121.16336059570313,0,0.006937555503100157,167.9695281982422,186.43861389160156,235.65200805664063,25.955577850341797,8.198326110839844
6194,4.816784057766199e-4,52.791595458984375,917.0794677734375,6.202157497406006,0,0.08305481821298599,164.33409118652344,60.122535705566406,263.5831298828125,8.530062675476074,15.396199226379395
6195,1.4434056538448203e-5,50.38322448730469,916.8507080078125,6.902325630187988,0,0.20559951663017273,164.6382293701172,59.16993713378906,266.2287902832031,13.859832763671875,15.429231643676758
6196,0.0016597338253632188,45.12385559082031,874.2967529296875,19.43120002746582,0,2.054047945421189e-4,158.72434997558594,97.34529876708984,251.69557189941406,21.46590232849121,5.419229030609131
6197,3.9632528205402195e-4,41.41117477416992,860.39288330078125,18.0350284576416,0,1.82563133421354e-4,156.58535766601563,117.74697875976563,244.01466369628906,22.936981201171875,2.1440799236297607
6198,3.143102730973624e-5,39.45493698120117,820.73077392578125,16.21316909790039,0,1.3280265557114035e-4,159.8510284423828,159.04750061035156,246.15048217773438,18.04660415649414,2.9618353843688965
6199,8.062774431891739e-4,36.40277862548828,762.003173828125,63.95317840576172,0,9.47806256590411e-5,162.7063751220703,164.425537109375,247.68768310546875,23.23764991760254,0.9681640863418579
6200,0.0011410752777010202,37.04370880126953,623.23870849609375,174.778564453125,0,0.0012186558451503515,157.5817108154297,166.9373016357422,240.9850616455078,34.184513092041016,4.0603556632995605
6201,3.881078498579882e-7,46.189598083496094,811.73095703125,36.10647201538086,0,0.02748827263712883,160.5817413330078,128.2790069580078,265.4468994140625,14.927200317382813,21.422746658325195
6202,0,52.00267028808594,810.86572265625,6.599151611328125,0,0.0013614941854029894,159.18307495117188,160.03041076660156,286.28009033203125,3.036756753921509,21.86598777770996
6203,0,56.60930252075195,731.5870361328125,9.172152519226074,0,0.03595791384577751,151.1288299560547,227.18551635742188,302.4731140136719,1.8278547525405884,31.21987533569336
6204,0,60.43644332885742,694.64080810546875,23.391666412353516,0,0.08015447854995728,142.4550323486328,243.70843505859375,310.7471008300781,1.3359551429748535,37.32477569580078
6205,0,62.295475006103516,482.7900695800781,49.591346740722656,0,0.0033371588215231895,138.70835876464844,450.22943115234375,297.38818359375,1.488185167312622,16.390159606933594
6206,0,63.62381362915039,354.67120361328125,87.5456771850586,0,3.016623679741315e-7,139.41737365722656,531.08837890625,291.74237060546875,1.5785801410675049,25.556373596191406
6207,0,66.92645263671875,473.9305419921875,75.42134094238281,0,8.6873589316383e-4,131.4320068359375,423.3147277832031,299.6045837402344,1.3948557376861572,26.30759620666504
6208,0,67.4328842163086,621.6708984375,32.64884948730469,0,3.108444216195494e-4,126.99030303955078,275.32318115234375,309.47686767578125,0.7573243379592896,69.16474151611328
6209,0,64.963897705078125,570.60174560546875,52.684593200683594,0,0,128.25950622558594,263.90185546875,311.08148193359375,0.8158008456230164,111.40736389160156
6210,0,64.321990966796875,376.5628967285156,39.564571380615234,0,0.010689879767596722,133.1773681640625,277.2090759277344,307.74072265625,0.7765910029411316,305.61444091796875
6211,0,64.341278076171875,260.91717529296875,11.783163070678711,0,4.537439823150635,141.8909454345703,106.22882843017578,303.023681640625,0.8625438213348389,619.75726318359375
6212,0,63.59877014160156,539.0648193359375,11.510733604431152,0,0.8101428747177124,136.75094604492188,191.05227661132813,305.4839782714844,1.9485321044921875,256.96826171875
6213,0,61.651790618896484,568.40020751953125,14.444082260131836,0,6.35514224995859e-5,129.58477783203125,199.62770080566406,302.48773193359375,3.8338661193847656,216.07223510742188
6214,0,60.71263885498047,320.7783508300781,43.94731140136719,0,0.009142584167420864,135.12326049804688,223.81414794921875,292.4524841308594,4.504974842071533,410.29541015625
6215,0,61.2280387878418,222.8645782470703,32.551292419433594,0,0.15999901294708252,145.98580932617188,180.99786376953125,286.0525817871094,5.673310279846191,562.72625732421875
6216,0,61.5971565246582,268.40875244140625,51.67622375488281,0,0.005464672110974789,139.45574951171875,269.4828796386719,286.1393127441406,7.181482791900635,409.31396484375
6217,0,60.734588623046875,114.82220458984375,273.5080261230469,0,0.0042970143258571625,131.46469116210938,392.93304443359375,286.4324951171875,6.307273864746094,217.27467346191406
6218,0,58.500526428222656,14.588312149047852,679.00433349609375,0,0.0016776216216385365,126.84835815429688,165.45211791992188,281.9638366699219,3.825434446334839,139.72381591796875
6219,0,57.50785446166992,0.05498049408197403,743.42218017578125,0,0.0011342925718054175,125.3354263305664,25.80150032043457,277.6763000488281,2.60437273979187,229.59811401367188
6220,0,57.37377166748047,0.0027935162652283907,736.59527587890625,0,7.358674774877727e-4,126.54927825927734,30.761747360229492,275.79937744140625,2.7523562908172607,231.4521942138672
6221,0,57.73221206665039,0.44330182671546936,782.040283203125,0,2.2693522623740137e-4,126.05908203125,53.903690338134766,275.90936279296875,2.213127851486206,162.49429321289063
6222,0,56.58373260498047,0.07874525338411331,832.5491943359375,0,3.1629224395146593e-7,126.3956298828125,43.68082046508789,274.6034851074219,2.1215176582336426,122.71483612060547
6223,0,55.81426239013672,0.0015121541218832135,813.6341552734375,0,0,126.0362548828125,69.59149932861328,267.3404235839844,2.0855050086975098,115.68367004394531
6224,0,56.94441223144531,0,594.1070556640625,0,0,131.37937927246094,60.75765609741211,268.6145935058594,1.6810086965560913,344.1017761230469
6225,0,56.663814544677734,0,349.3365478515625,0,0,146.6265869140625,37.230140686035156,262.0567932128906,1.0240424871444702,612.83709716796875
6226,0,54.31194305419922,0,706.7611083984375,0,0,138.55284118652344,101.6998062133789,260.92254638671875,1.72714102268219,190.44338989257813
6227,0,53.04541778564453,0,662.81982421875,0,0,133.12445068359375,104.96609497070313,258.4479064941406,1.5563960075378418,228.4307403564453
6228,0,54.21892547607422,0,627.68310546875,0,0,133.10076904296875,195.73037719726563,260.34075927734375,1.8823920488357544,175.01739501953125
6229,0,53.950660705566406,0,661.099609375,0,0,132.36524963378906,147.36941528320313,264.7806396484375,1.3878843784332275,190.50726318359375
6230,0,52.06540298461914,0,680.90985107421875,0,0,132.74325561523438,138.98361206054688,264.09423828125,1.6628252267837524,166.77342224121094
6231,0,50.718204498291016,0,740.17828369140625,0,0,133.1749267578125,55.15541076660156,263.05377197265625,1.6914236545562744,137.71640014648438
6232,0,49.51923370361328,0,762.386962890625,0,0,136.35357666015625,13.605785369873047,263.2828063964844,1.416232705116272,172.7704620361328
6233,0,49.66824722290039,0,798.15911865234375,0,0,132.5601043701172,9.036945343017578,265.7732849121094,1.5445547103881836,171.66452026367188
6234,0,50.02693176269531,0,654.61724853515625,0,0,131.35879516601563,4.495466709136963,268.9439392089844,1.9145982265472412,163.0782470703125
6235,0,47.7434196472168,0,265.63775634765625,0,0.005228347145020962,138.15176391601563,1.693233847618103,264.3875732421875,2.309232711791992,27.046899795532227
6236,0,48.42691421508789,0,172.67909240722656,0,0.06621425598859787,143.2842559814453,3.6834588050842285,261.23529052734375,1.9260821342468262,0
6237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6244,0,NA,0,519.89056396484375,0,NA,163.62350463867188,0.6208659410476685,202.89122009277344,NA,0
6245,0,48.64280319213867,0,539.51434326171875,0,0,160.2261199951172,0.11956951767206192,210.27500915527344,0.9167894721031189,0
6246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6250,0,39.04841613769531,3.146780363749713e-5,235.9247283935547,0,0.02772281877696514,166.38421630859375,21.087646484375,224.5678253173828,3.9269845485687256,0.0017672928515821695
6251,0,38.95658493041992,0.0026851799339056015,203.72622680664063,0,6.943247863091528e-4,156.80091857910156,34.92676544189453,240.94741821289063,6.635539531707764,0.1393054723739624
6252,0,38.09499740600586,2.7504778699949384e-4,203.95677185058594,0,0.1680603325366974,156.3033905029297,74.09442138671875,245.30291748046875,9.187322616577148,0.08361496031284332
6253,0,36.133872985839844,0,258.1226806640625,0,0.011009855195879936,153.70846557617188,85.0634536743164,245.63922119140625,8.789685249328613,1.6720062494277954
6254,0,32.66514205932617,0,111.63411712646484,0,0,146.62718200683594,34.592681884765625,245.7028045654297,8.732421875,3.0483558177948
6255,0,28.854883193969727,0,62.24140930175781,0,0,141.82518005371094,6.572882175445557,240.15550231933594,8.120075225830078,0
6256,0,33.149742126464844,0,84.8784408569336,0,0.10625320672988892,153.60595703125,14.866212844848633,249.8878936767578,13.631325721740723,0
6257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
